Opp ID,Opp Name,Type,Stage,Product Flag,CRM Region,Close Date,Start Date,Created Date,Qualified Date,Net New ACV (USD),Opp Owner,Account Owner,Week Start,Days from Qualified,Type,Reporting Region,Reporting Manager,Deal Type
13903,Opp - 13903 - Renewal,Renewal,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/09/2024,04/08/2025,38,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13906,Opp - 13906 - Renewal,Renewal,Closed Won,Core,AMER,04/12/2025,04/12/2025,4/15/2024,04/12/2025,60,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,362,Non-Run Rate,AMER,Tom Felton,Channel
13907,Opp - 13907 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/12/2024,04/11/2025,101,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13908,Opp - 13908 - Renewal,Renewal,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/09/2024,04/08/2025,403,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13910,Opp - 13910 - Renewal,Renewal,Closed Won,Core,AMER,04/12/2025,04/12/2025,4/15/2024,04/12/2025,38,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,362,Non-Run Rate,AMER,Tom Felton,Channel
13916,Opp - 13916 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,03/04/2025,04/01/2025,0,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,28,Non-Run Rate,AMER,Tom Felton,Channel
13918,Opp - 13918 - Renewal,Renewal,Closed Won,Core,AMER,04/07/2025,04/07/2025,03/07/2025,04/08/2025,0,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,31,Non-Run Rate,AMER,Tom Felton,Channel
13923,Opp - 13923 - Renewal,Renewal,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/06/2024,04/05/2025,88,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13924,Opp - 13924 - Renewal,Renewal,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/03/2024,04/02/2025,222,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13931,Opp - 13931 - Renewal,Renewal,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/05/2024,04/04/2025,76,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13939,Opp - 13939 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2024,04/01/2025,161,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13940,Opp - 13940 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/11/2024,04/10/2025,76,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13944,Opp - 13944 - Renewal,Renewal,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/10/2024,04/09/2025,38,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13948,Opp - 13948 - Renewal,Renewal,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/04/2024,04/03/2025,323,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13951,Opp - 13951 - Renewal,Renewal,Closed Won,Core,AMER,04/12/2025,04/12/2025,4/15/2024,04/12/2025,38,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,362,Non-Run Rate,AMER,Tom Felton,Channel
13952,Opp - 13952 - Renewal,Renewal,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2024,04/02/2025,50,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,365,Non-Run Rate,AMER,Tom Felton,Channel
13954,Opp - 13954 - Renewal,Renewal,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/04/2024,04/03/2025,38,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13955,Opp - 13955 - Renewal,Renewal,Closed Won,Core,AMER,04/12/2025,04/12/2025,4/14/2024,04/11/2025,76,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,363,Non-Run Rate,AMER,Tom Felton,Channel
13956,Opp - 13956 - Renewal,Renewal,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/06/2024,04/05/2025,50,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13968,Opp - 13968 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/11/2024,04/10/2025,139,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13975,Opp - 13975 - Renewal,Renewal,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/06/2024,04/05/2025,113,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13976,Opp - 13976 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/11/2025,4/14/2024,04/11/2025,467,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,362,Non-Run Rate,AMER,Tom Felton,Channel
13987,Opp - 13987 - Renewal,Renewal,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/08/2024,04/08/2025,189,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13998,Opp - 13998 - Renewal,Renewal,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/06/2024,04/05/2025,139,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
13999,Opp - 13999 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/12/2024,04/11/2025,151,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
14004,Opp - 14004 - Renewal,Renewal,Closed Won,Core,AMER,04/06/2025,04/06/2025,04/07/2024,04/07/2025,60,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
14005,Opp - 14005 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/12/2024,04/11/2025,101,Rep 111,Rep 111,04/06/2025,364,Non-Run Rate,AMER,Tom Felton,Channel
14009,Opp - 14009 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/11/2025,04/11/2025,207,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14024,Opp - 14024 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/03/2025,04/03/2025,130,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14025,Opp - 14025 - Net New,Net New,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,562,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14030,Opp - 14030 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2025,04/02/2025,207,Rep 105,Rep 105,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14033,Opp - 14033 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/08/2025,04/08/2025,207,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14037,Opp - 14037 - Net New,Net New,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,351,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14040,Opp - 14040 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/03/2025,04/03/2025,156,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14042,Opp - 14042 - Net New,Net New,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,351,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14044,Opp - 14044 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/08/2025,04/08/2025,156,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14053,Opp - 14053 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/09/2025,04/09/2025,155,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14068,Opp - 14068 - Net New,Net New,Closed Won,Core,AMER,3/31/2025,04/07/2025,12/05/2024,12/05/2024,14250,Rep 1346,Rep 1346,3/30/2025,116,Non-Run Rate,AMER,Tom Felton,Channel
14071,Opp - 14071 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/10/2025,04/11/2025,04/11/2025,490,Rep 110,Rep 110,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14072,Opp - 14072 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/05/2025,04/09/2025,04/09/2025,403,Rep 110,Rep 110,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14079,Opp - 14079 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2025,04/02/2025,187,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14080,Opp - 14080 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/12/2025,04/12/2025,207,Rep 105,Rep 105,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14081,Opp - 14081 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/10/2025,04/10/2025,207,Rep 105,Rep 105,04/06/2025,0,Run-Rate,AMER,Tom Felton,Channel
14085,Opp - 14085 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/03/2025,04/03/2025,130,Rep 111,Rep 111,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14092,Opp - 14092 - Net New,Net New,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,1170,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
14094,Opp - 14094 - Net New,Net New,Closed Won,Core,AMER,04/10/2025,04/10/2025,3/17/2025,3/17/2025,1287,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,24,Non-Run Rate,AMER,Tom Felton,Channel
14097,Opp - 14097 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2025,04/02/2025,144,Rep 105,Rep 105,3/30/2025,0,Run-Rate,AMER,Tom Felton,Channel
1623,CHURN: RENEWAL: - 1623 - Renewal,Renewal,Closed/Finance,Core,AMER,04/11/2025,04/05/2025,04/11/2025,01/02/2025,-12240,REP 19,REP 19,04/06/2025,99,Non-Run Rate,AMER,Hermione Granger,Direct
1622,CHURN: OPP: - 1622 - Net New,Net New,Closed/Finance,Core,AMER,3/21/2025,4/17/2025,3/21/2025,3/18/2025,-3768,REP 56,REP 56,3/16/2025,3,Run-Rate,AMER,Susan Bones,Direct
1621,CHURN: OPP: - 1621 - Net New,Net New,Closed/Finance,Core,AMER,04/11/2025,04/01/2025,04/11/2025,2/26/2025,-1500,REP 38,REP 38,04/06/2025,44,Non-Run Rate,AMER,Susan Bones,Direct
1619,CHURN: RENEWAL: - 1619 - Renewal,Renewal,Closed/Finance,Core,AMER,04/08/2025,04/05/2025,04/08/2025,4/24/2024,-252,REP 20,REP 20,04/06/2025,349,Non-Run Rate,AMER,Hermione Granger,Direct
1617,RENEWAL: - 1617 - Renewal,Renewal,Closed Won,Core,AMER,04/03/2025,4/17/2025,4/17/2024,4/17/2024,0,REP 32,REP 32,3/30/2025,351,Non-Run Rate,AMER,Harry Potter,Direct
1616,RENEWAL: - 1616 - Renewal,Renewal,Closed Won,Core,AMER,2/27/2025,4/24/2025,4/24/2024,2/27/2025,45,REP 47,Rep 87,2/23/2025,0,Run-Rate,AMER,Rubeus Hagrid,Direct
1615,RENEWAL: - 1615 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2024,3/13/2025,63,REP 33,REP 33,3/30/2025,19,Non-Run Rate,AMER,Harry Potter,Direct
1355,OPP - 1355 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/09/2025,04/09/2025,65,REP 13,REP 13,04/06/2025,1,Run-Rate,AMER,Hermione Granger,Direct
1613,OPP - 1613 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,76,REP 16,REP 16,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1601,RENEWAL: - 1601 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,4/17/2025,4/17/2023,1/28/2025,119,REP 14,REP 14,04/06/2025,72,Non-Run Rate,AMER,Harry Potter,Direct
1596,OPP - 1596 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,126,REP 13,REP 13,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1598,OPP - 1598 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,126,REP 28,REP 28,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1597,OPP - 1597 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,126,REP 42,REP 42,04/06/2025,0,Run-Rate,AMER,Filius Flitwick,Direct
1595,RENEWAL: - 1595 - Renewal,Renewal,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/03/2024,04/03/2024,144,REP 16,REP 16,04/06/2025,369,Non-Run Rate,AMER,Hermione Granger,Direct
1590,OPP - 1590 - Upsell,Upsell,Closed Won,Core,AMER,04/06/2025,04/06/2025,04/06/2025,04/06/2025,158,REP 12,REP 12,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1589,OPP - 1589 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,168,REP 13,REP 13,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1587,OPP - 1587 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,168,REP 19,REP 19,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1588,OPP - 1588 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,168,REP 28,REP 28,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1586,OPP - 1586 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,168,REP 33,REP 33,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1585,OPP - 1585 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,171,REP 1,REP 1,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1583,OPP - 1583 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,172,REP 32,REP 32,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1584,OPP - 1584 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,172,REP 32,REP 32,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1582,OPP - 1582 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,178,REP 18,REP 18,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1541,OPP - 1541 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 12,REP 12,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1553,OPP - 1553 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 12,REP 12,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1554,OPP - 1554 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,180,REP 12,REP 12,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1555,OPP - 1555 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 12,REP 12,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1550,OPP - 1550 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,180,REP 13,REP 13,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1570,OPP - 1570 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,180,REP 16,REP 16,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1571,OPP - 1571 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,180,REP 16,REP 16,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1558,OPP - 1558 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 18,REP 18,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1542,OPP - 1542 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 19,REP 19,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1572,OPP - 1572 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 19,REP 19,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1581,OPP - 1581 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 19,REP 19,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1543,OPP - 1543 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/02/2025,04/02/2025,180,REP 2,REP 2,3/30/2025,1,Run-Rate,AMER,Hermione Granger,Direct
1544,OPP - 1544 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,180,REP 2,REP 2,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1557,OPP - 1557 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,180,REP 2,REP 2,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1561,OPP - 1561 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/02/2025,04/02/2025,180,REP 2,REP 2,3/30/2025,1,Run-Rate,AMER,Hermione Granger,Direct
1562,OPP - 1562 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 2,REP 2,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1563,OPP - 1563 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 2,REP 2,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1578,OPP - 1578 - Upsell,Upsell,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,180,REP 20,REP 20,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1565,OPP - 1565 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 27,REP 27,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1566,OPP - 1566 - Upsell,Upsell,Closed Won,Core,AMER,04/06/2025,04/06/2025,04/06/2025,04/06/2025,180,REP 27,REP 27,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1567,OPP - 1567 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1568,OPP - 1568 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1573,OPP - 1573 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 27,REP 27,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1545,OPP - 1545 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 28,REP 28,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1559,OPP - 1559 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 3,REP 3,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1575,OPP - 1575 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,180,REP 30,REP 30,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1546,OPP - 1546 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1547,OPP - 1547 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1548,OPP - 1548 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1549,OPP - 1549 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1551,OPP - 1551 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1560,OPP - 1560 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1569,OPP - 1569 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 31,REP 31,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1579,OPP - 1579 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,180,REP 31,REP 31,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1552,OPP - 1552 - Upsell,Upsell,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/04/2025,04/04/2025,180,REP 33,REP 33,3/30/2025,1,Run-Rate,AMER,Harry Potter,Direct
1576,OPP - 1576 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,180,REP 33,REP 33,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1574,OPP - 1574 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 51,REP 51,04/06/2025,0,Run-Rate,AMER,Draco Malfoy,Direct
1580,OPP - 1580 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,180,REP 51,REP 51,3/30/2025,0,Run-Rate,AMER,Draco Malfoy,Direct
1556,OPP - 1556 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,180,REP 6,REP 6,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1564,OPP - 1564 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,180,REP 6,REP 6,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1538,OPP - 1538 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,180,REP 3,REP 3,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1539,OPP - 1539 - Upsell,Upsell,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/04/2025,04/04/2025,180,REP 43,REP 43,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1533,OPP - 1533 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/12/2025,04/12/2025,187,REP 43,REP 43,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1532,OPP - 1532 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,190,REP 31,REP 31,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1528,OPP - 1528 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,192,REP 19,REP 19,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1527,RENEWAL: - 1527 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2024,03/06/2025,192,REP 28,REP 28,3/30/2025,26,Non-Run Rate,AMER,Cho Chang,Direct
1526,OPP - 1526 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,195,REP 36,REP 36,3/30/2025,89,Non-Run Rate,AMER,Cho Chang,Direct
1525,RENEWAL: - 1525 - Renewal,Renewal,Closed Won,Sign,AMER,04/11/2025,04/12/2025,04/12/2024,3/26/2025,200,REP 60,REP 60,04/06/2025,16,Non-Run Rate,AMER,Draco Malfoy,Direct
1523,OPP - 1523 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,201,REP 16,REP 16,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1522,OPP - 1522 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,201,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1521,OPP - 1521 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,201,REP 3,REP 3,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1524,OPP - 1524 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,201,REP 30,REP 30,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1518,OPP - 1518 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2025,04/02/2025,207,REP 54,REP 54,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1517,OPP - 1517 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,210,REP 23,REP 23,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
