opp_id,opp_name,opp_type,stage,product_flag,crm_region,close_date,start_date,created_date,qualified_date,net_new_acv_usd,opp_owner,account_owner,week_start,days_from_qualified,type,reporting_region,reporting_manager,deal_type,dq_flag,outcome,dq_check
13862,Opp - 13862 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-05,2025-04-05,2025-03-06,2025-04-05,0,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,30,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13863,Opp - 13863 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-03-08,2025-04-08,0,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,31,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13869,Opp - 13869 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-07,2025-04-07,2024-04-08,2025-04-08,176,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13873,Opp - 13873 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2024-04-02,2025-04-01,564,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13878,Opp - 13878 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-08,2024-04-09,2025-04-08,38,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13890,Opp - 13890 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-09,2025-04-09,2024-04-10,2025-04-09,113,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13897,Opp - 13897 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-03-10,2025-04-10,0,Rep 110,Rep 110,2025-04-06,31,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13899,Opp - 13899 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-04,2025-04-04,2024-04-05,2025-04-04,81,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13901,Opp - 13901 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2024-04-02,2025-04-01,239,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13903,Opp - 13903 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-08,2024-04-09,2025-04-08,38,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13906,Opp - 13906 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-12,2025-04-12,2024-04-15,2025-04-12,60,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13907,Opp - 13907 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-04-12,2025-04-11,101,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13908,Opp - 13908 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-08,2024-04-09,2025-04-08,403,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13910,Opp - 13910 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-12,2025-04-12,2024-04-15,2025-04-12,38,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13916,Opp - 13916 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-03-04,2025-04-01,0,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,28,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13918,Opp - 13918 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-03-07,2025-04-08,0,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,31,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13923,Opp - 13923 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-05,2025-04-05,2024-04-06,2025-04-05,88,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13924,Opp - 13924 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-02,2025-04-02,2024-04-03,2025-04-02,222,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13931,Opp - 13931 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-04,2025-04-04,2024-04-05,2025-04-04,76,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13939,Opp - 13939 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2024-04-02,2025-04-01,161,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13940,Opp - 13940 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-10,2024-04-11,2025-04-10,76,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13944,Opp - 13944 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-09,2025-04-09,2024-04-10,2025-04-09,38,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13948,Opp - 13948 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-03,2025-04-03,2024-04-04,2025-04-03,323,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13951,Opp - 13951 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-12,2025-04-12,2024-04-15,2025-04-12,38,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13952,Opp - 13952 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-03,2025-04-03,2024-04-03,2025-04-02,50,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,365,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13954,Opp - 13954 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-03,2025-04-03,2024-04-04,2025-04-03,38,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13955,Opp - 13955 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-12,2025-04-12,2024-04-14,2025-04-11,76,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,363,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13956,Opp - 13956 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-05,2025-04-05,2024-04-06,2025-04-05,50,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13968,Opp - 13968 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-10,2024-04-11,2025-04-10,139,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13975,Opp - 13975 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-05,2025-04-05,2024-04-06,2025-04-05,113,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13976,Opp - 13976 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-04-14,2025-04-11,467,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13987,Opp - 13987 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-07,2025-04-07,2024-04-08,2025-04-08,189,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13998,Opp - 13998 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-05,2025-04-05,2024-04-06,2025-04-05,139,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
13999,Opp - 13999 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-04-12,2025-04-11,151,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
14004,Opp - 14004 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-06,2025-04-06,2024-04-07,2025-04-07,60,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
14005,Opp - 14005 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-04-12,2025-04-11,101,Rep 111,Rep 111,2025-04-06,364,Non-Run Rate,AMER,Tom Felton,Channel,,Renewal,Pass
14009,Opp - 14009 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-11,2025-04-11,207,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14024,Opp - 14024 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-03,2025-04-03,130,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14025,Opp - 14025 - Net New,Net New,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,562,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Net New,Pass
14030,Opp - 14030 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-02,2025-04-02,207,Rep 105,Rep 105,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14033,Opp - 14033 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-08,2025-04-08,207,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14037,Opp - 14037 - Net New,Net New,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-02,2025-04-02,351,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Net New,Pass
14040,Opp - 14040 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-03,2025-04-03,156,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14042,Opp - 14042 - Net New,Net New,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,351,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Net New,Pass
14044,Opp - 14044 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-08,2025-04-08,156,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14053,Opp - 14053 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-09,2025-04-09,155,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14068,Opp - 14068 - Net New,Net New,Closed Won,Core,AMER,2025-03-31,2025-04-07,2024-12-05,2024-12-05,14250,Rep 1346,Rep 1346,2025-03-30,116,Non-Run Rate,AMER,Tom Felton,Channel,,Net New,Pass
14071,Opp - 14071 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-10,2025-04-11,2025-04-11,490,Rep 110,Rep 110,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14072,Opp - 14072 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-05,2025-04-09,2025-04-09,403,Rep 110,Rep 110,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14079,Opp - 14079 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-02,2025-04-02,187,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14080,Opp - 14080 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-12,2025-04-12,207,Rep 105,Rep 105,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14081,Opp - 14081 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-10,2025-04-10,207,Rep 105,Rep 105,2025-04-06,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14085,Opp - 14085 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-03,2025-04-03,130,Rep 111,Rep 111,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
14092,Opp - 14092 - Net New,Net New,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,1170,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Net New,Pass
14094,Opp - 14094 - Net New,Net New,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-03-17,2025-03-17,1287,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,24,Non-Run Rate,AMER,Tom Felton,Channel,,Net New,Pass
14097,Opp - 14097 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-02,2025-04-02,144,Rep 105,Rep 105,2025-03-30,0,Run-Rate,AMER,Tom Felton,Channel,,Upsell,Pass
1623,CHURN: RENEWAL: - 1623 - Renewal,Renewal,Closed/Finance,Core,AMER,2025-04-11,2025-04-05,2025-04-11,2025-01-02,-12240,REP 19,REP 19,2025-04-06,99,Non-Run Rate,AMER,Hermione Granger,Direct,"Deal type changed from 'Net New' to 'Renewal' due to churn status; ACV is negative, but opportunity is not marked as churn; ",Churn,Failed
1622,CHURN: OPP: - 1622 - Net New,Renewal,Closed/Finance,Core,AMER,2025-03-21,2025-04-17,2025-03-21,2025-03-18,-3768,REP 56,REP 56,2025-03-16,3,Run-Rate,AMER,Susan Bones,Direct,"Deal type changed from 'Net New' to 'Renewal' due to churn status; ACV is negative, but opportunity is not marked as churn; ",Churn,Failed
1544,OPP - 1544 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-11,2025-04-11,180,REP 2,REP 2,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1621,CHURN: OPP: - 1621 - Net New,Renewal,Closed/Finance,Core,AMER,2025-04-11,2025-04-01,2025-04-11,2025-02-26,-1500,REP 38,REP 38,2025-04-06,44,Non-Run Rate,AMER,Susan Bones,Direct,"Deal type changed from 'Net New' to 'Renewal' due to churn status; ACV is negative, but opportunity is not marked as churn; ",Churn,Failed
1619,CHURN: RENEWAL: - 1619 - Renewal,Renewal,Closed/Finance,Core,AMER,2025-04-08,2025-04-05,2025-04-08,2024-04-24,-252,REP 20,REP 20,2025-04-06,349,Non-Run Rate,AMER,Hermione Granger,Direct,"Deal type changed from 'Net New' to 'Renewal' due to churn status; ACV is negative, but opportunity is not marked as churn; ",Churn,Failed
1617,RENEWAL: - 1617 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-03,2025-04-17,2024-04-17,2024-04-17,0,REP 32,REP 32,2025-03-30,351,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1616,RENEWAL: - 1616 - Renewal,Renewal,Closed Won,Core,AMER,2025-02-27,2025-04-24,2024-04-24,2025-02-27,45,REP 47,Rep 87,2025-02-23,0,Run-Rate,AMER,Rubeus Hagrid,Direct,,Renewal,Pass
1615,RENEWAL: - 1615 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2024-04-02,2025-03-13,63,REP 33,REP 33,2025-03-30,19,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1355,OPP - 1355 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-09,2025-04-09,65,REP 13,REP 13,2025-04-06,1,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1613,OPP - 1613 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,76,REP 16,REP 16,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1601,RENEWAL: - 1601 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-17,2023-04-17,2025-01-28,119,REP 14,REP 14,2025-04-06,72,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1596,OPP - 1596 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,126,REP 13,REP 13,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1598,OPP - 1598 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,126,REP 28,REP 28,2025-04-06,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1597,OPP - 1597 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,126,REP 42,REP 42,2025-04-06,0,Run-Rate,AMER,Filius Flitwick,Direct,,Upsell,Pass
1595,RENEWAL: - 1595 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-07,2025-04-07,2024-04-03,2024-04-03,144,REP 16,REP 16,2025-04-06,369,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1590,OPP - 1590 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-06,2025-04-06,2025-04-06,2025-04-06,158,REP 12,REP 12,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1589,OPP - 1589 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,168,REP 13,REP 13,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1587,OPP - 1587 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,168,REP 19,REP 19,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1588,OPP - 1588 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,168,REP 28,REP 28,2025-03-30,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1586,OPP - 1586 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-02,2025-04-02,168,REP 33,REP 33,2025-03-30,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1585,OPP - 1585 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,171,REP 1,REP 1,2025-03-30,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1583,OPP - 1583 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,172,REP 32,REP 32,2025-04-06,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1584,OPP - 1584 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,172,REP 32,REP 32,2025-04-06,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1582,OPP - 1582 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-11,2025-04-11,178,REP 18,REP 18,2025-04-06,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1541,OPP - 1541 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 12,REP 12,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1553,OPP - 1553 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 12,REP 12,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1554,OPP - 1554 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,180,REP 12,REP 12,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1555,OPP - 1555 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 12,REP 12,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1550,OPP - 1550 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,180,REP 13,REP 13,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1570,OPP - 1570 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,180,REP 16,REP 16,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1571,OPP - 1571 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,180,REP 16,REP 16,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1558,OPP - 1558 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 18,REP 18,2025-03-30,0,Run-Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1542,OPP - 1542 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 19,REP 19,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1572,OPP - 1572 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 19,REP 19,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1581,OPP - 1581 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 19,REP 19,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1543,OPP - 1543 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-02,2025-04-02,180,REP 2,REP 2,2025-03-30,1,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1557,OPP - 1557 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,180,REP 2,REP 2,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1561,OPP - 1561 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-02,2025-04-02,180,REP 2,REP 2,2025-03-30,1,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1562,OPP - 1562 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,180,REP 2,REP 2,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1563,OPP - 1563 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 2,REP 2,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1578,OPP - 1578 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,180,REP 20,REP 20,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1565,OPP - 1565 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 27,REP 27,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1566,OPP - 1566 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-06,2025-04-06,2025-04-06,2025-04-06,180,REP 27,REP 27,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1567,OPP - 1567 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,180,REP 27,REP 27,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1568,OPP - 1568 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,180,REP 27,REP 27,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1573,OPP - 1573 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,180,REP 27,REP 27,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1545,OPP - 1545 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,180,REP 28,REP 28,2025-04-06,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1559,OPP - 1559 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 3,REP 3,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1575,OPP - 1575 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-02,2025-04-02,180,REP 30,REP 30,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1546,OPP - 1546 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1547,OPP - 1547 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1548,OPP - 1548 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1549,OPP - 1549 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1551,OPP - 1551 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-11,2025-04-11,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1560,OPP - 1560 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,180,REP 31,REP 31,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
